,field,candidate id,object id,object ra,object dec,object MJD,object filter,object magnitude,object magnitude error,object real/bogus score,exposure id,mean seeing,airmass,object datetime,parallactic angle
600,COSMOS,DC21fhuj,558031,149.12928338309,2.20135282412,59319.0403882,r,21.627,0.032,1.0,471,0.944,1.18,2021-04-15 00:58:09.540480,-176.79096496628077
601,COSMOS,DC21fhuj,562507,149.1292546332,2.20135166816,59319.05192692,g,22.385,0.052,1.0,479,1.004,1.18,2021-04-15 01:14:46.485888,176.49087084458284
602,COSMOS,DC21fhuj,567235,149.12924723061,2.20136956453,59319.05296139,r,21.583,0.029,0.999,480,0.879,1.18,2021-04-15 01:16:15.864096,175.8908475547818
603,COSMOS,DC21fhuj,10047946,149.12924172888,2.20135130337,59319.05427736,i,21.484,0.037,1.0,2007,0.806,1.18,2021-04-15 01:18:09.563904,175.1290742080842
604,COSMOS,DC21fhuj,573819,149.12921913604,2.20137408739,59319.06498861,g,22.369,0.058,1.0,489,1.151,1.18,2021-04-15 01:33:35.015904,169.02868547771254
605,COSMOS,DC21fhuj,579446,149.1291928133,2.20136977953,59319.06601045,r,21.656,0.035,1.0,490,1.015,1.18,2021-04-15 01:35:03.302880,168.4591693508825
606,COSMOS,DC21fhuj,10049831,149.12922038183,2.20136782644,59319.06736121,i,21.538,0.042,1.0,2010,0.889,1.19,2021-04-15 01:37:00.008544,167.71055996090237
607,COSMOS,DC21fhuj,598237,149.12918413593,2.2013928924,59319.07766795,g,22.331,0.052,1.0,498,1.094,1.2,2021-04-15 01:51:50.510880,162.17726760118973
608,COSMOS,DC21fhuj,10051592,149.12916023222,2.20136958798,59319.08002266,i,21.573,0.052,1.0,2013,1.07,1.2,2021-04-15 01:55:13.957824,160.96334680952424
609,COSMOS,DC21fhuj,609830,149.12909377438,2.20142184713,59319.11790812,g,22.394,0.056,1.0,508,1.079,1.31,2021-04-15 02:49:47.261568,144.5374648368338
610,COSMOS,DC21fhuj,10055150,149.12907586281,2.2013876755,59319.12027129,i,21.661,0.039,1.0,2016,0.837,1.31,2021-04-15 02:53:11.439456,143.71083946031965
611,COSMOS,DC21fnzm,10047835,149.13034557083,2.28212948476,59319.04170857,i,20.505,0.018,1.0,2004,0.986,1.18,2021-04-15 01:00:03.620448,-177.56226630276078
612,COSMOS,DC21fnzm,587367,149.13040155357,2.28187706121,59319.05296139,r,20.566,0.011,1.0,480,0.879,1.18,2021-04-15 01:16:15.864096,175.9017427580872
613,COSMOS,DC21fnzm,10048792,149.13038608661,2.28185827345,59319.05427736,i,20.52,0.016,1.0,2007,0.806,1.18,2021-04-15 01:18:09.563904,175.14160697468716
614,COSMOS,DC21fnzm,585939,149.13042479595,2.2815908571,59319.06498861,g,21.041,0.018,1.0,489,1.151,1.18,2021-04-15 01:33:35.015904,169.05397027902865
615,COSMOS,DC21fnzm,590158,149.13042436128,2.28156276301,59319.06601045,r,20.595,0.014,1.0,490,1.015,1.18,2021-04-15 01:35:03.302880,168.48561067105717
616,COSMOS,DC21fnzm,10050646,149.1305024398,2.28154591125,59319.06736121,i,20.512,0.017,1.0,2010,0.889,1.19,2021-04-15 01:37:00.008544,167.73853053871773
617,COSMOS,DC21fnzm,606985,149.13049848177,2.28130340231,59319.07766795,g,21.049,0.017,1.0,498,1.094,1.2,2021-04-15 01:51:50.510880,162.21510279266826
618,COSMOS,DC21fnzm,615894,149.13050301062,2.2812778355,59319.0786915,r,20.592,0.013,1.0,499,0.989,1.2,2021-04-15 01:53:18.945600,161.68582516105712
619,COSMOS,DC21fnzm,10053500,149.13054872784,2.28122777767,59319.08002266,i,20.57,0.021,1.0,2013,1.07,1.2,2021-04-15 01:55:13.957824,161.00320904789186
620,COSMOS,DC21fhxn,562816,149.13030246234,2.28220235622,59319.03937002,g,21.01,0.017,1.0,470,1.123,1.18,2021-04-15 00:56:41.569728,-176.20670795897132
621,COSMOS,DC21fhxn,570203,149.13031237099,2.28217654807,59319.0403882,r,20.581,0.013,1.0,471,0.944,1.18,2021-04-15 00:58:09.540480,-176.79641708117148
622,COSMOS,DC21fhxn,576616,149.13034825332,2.28190413599,59319.05192692,g,21.036,0.016,1.0,479,1.004,1.18,2021-04-15 01:14:46.485888,176.50036417222447
623,COSMOS,DC21ewsj,491503,149.14633746645,2.19137469078,59316.05240716,g,22.143,0.059,0.95,441,1.412,1.18,2021-04-12 01:15:27.978624,-178.99091614618953
624,COSMOS,DC21ewsj,494267,149.14635984841,2.19135577814,59316.05344965,r,21.655,0.036,1.0,442,1.288,1.18,2021-04-12 01:16:58.049760,-179.59870642461462
625,COSMOS,DC21ewsj,10034866,149.14630469615,2.1913637817,59316.05478104,i,21.471,0.037,1.0,1996,1.12,1.18,2021-04-12 01:18:53.081856,179.62480297965746
626,COSMOS,DC21ewsj,516026,149.14604827083,2.19144557152,59316.06509043,g,22.227,0.059,0.944,450,1.296,1.18,2021-04-12 01:33:43.813152,173.64270718857145
627,COSMOS,DC21ewsj,519953,149.14606135081,2.19142004007,59316.06612368,r,21.599,0.033,1.0,451,1.218,1.18,2021-04-12 01:35:13.085952,173.04953380121202
628,COSMOS,DC21ewsj,10038862,149.14600103041,2.19143713596,59316.06746441,i,21.494,0.039,1.0,1999,1.136,1.18,2021-04-12 01:37:08.925024,172.28232796309206
629,COSMOS,DC21esyv,470943,149.14750888315,2.19107450721,59316.00244228,g,22.203,0.056,0.957,422,1.234,1.25,2021-04-12 00:03:31.012992,-152.58752587763104
630,COSMOS,DC21esyv,472633,149.14747805139,2.19107119434,59316.00347351,r,21.562,0.028,1.0,423,1.021,1.24,2021-04-12 00:05:00.111264,-153.04329916273977
631,COSMOS,DC21esyv,477529,149.14720963919,2.19112467952,59316.0151052,g,22.134,0.056,0.991,431,1.335,1.22,2021-04-12 00:21:45.089280,-158.49342597430257
632,COSMOS,DC21esyv,480923,149.14720826006,2.19114303044,59316.01613328,r,21.527,0.03,1.0,432,1.148,1.21,2021-04-12 00:23:13.915392,-159.00171774354976
633,COSMOS,DC21esyv,10032935,149.1471525221,2.1911296263,59316.01746408,i,21.424,0.035,1.0,1992,1.063,1.21,2021-04-12 00:25:08.896512,-159.66588586869358
634,COSMOS,DC21fxjj,637841,149.17139886754,2.1969932498,59322.02199174,g,22.47,0.075,0.688,518,1.037,1.18,2021-04-18 00:31:40.086336,-170.85915044655903
635,COSMOS,DC21fxjj,10057656,149.17149945321,2.19698319356,59322.02435085,i,21.549,0.042,0.996,2021,0.87,1.18,2021-04-18 00:35:03.913440,-172.19992922694223
636,COSMOS,DC21fxjj,644912,149.17164482304,2.19693345427,59322.03460867,g,22.303,0.06,1.0,527,1.0,1.18,2021-04-18 00:49:50.189088,-178.12527457399824
637,COSMOS,DC21fxjj,647987,149.17168323062,2.19691889965,59322.03563456,r,21.762,0.038,1.0,528,0.937,1.18,2021-04-18 00:51:18.825984,-178.7228503972342
638,COSMOS,DC21fxjj,10060159,149.17169160592,2.196912229,59322.03695933,i,21.555,0.038,0.885,2024,0.841,1.18,2021-04-18 00:53:13.286112,-179.495043762453
639,COSMOS,DC21gams,656376,149.17226657464,2.19677847299,59322.07044741,g,22.391,0.064,1.0,537,1.057,1.2,2021-04-18 01:41:26.656224,161.73390189581602
640,COSMOS,DC21gams,660586,149.17228706914,2.19678246634,59322.07147551,r,21.837,0.039,1.0,538,0.946,1.2,2021-04-18 01:42:55.484064,161.20458251642884
641,COSMOS,DC21gams,10062295,149.17231195714,2.19677332352,59322.07280599,i,21.652,0.041,1.0,2027,0.867,1.2,2021-04-18 01:44:50.437536,160.52537679943686
642,COSMOS,DC21gams,682200,149.17249119351,2.19670662287,59322.08305296,g,22.458,0.059,0.018,546,1.02,1.22,2021-04-18 01:59:35.775744,155.52622368132836
643,COSMOS,DC21gams,683256,149.17250000937,2.19672240899,59322.08407847,r,21.886,0.041,1.0,547,0.977,1.23,2021-04-18 02:01:04.379808,155.04946129876157
644,COSMOS,DC21gams,10075742,149.17253623139,2.19672942861,59322.08542429,i,21.735,0.045,1.0,2046,0.863,1.23,2021-04-18 02:03:00.658656,154.4305015881153
645,COSMOS,DC21gakv,655902,149.2091032619,2.20320333769,59322.07044741,g,21.069,0.019,0.978,537,1.057,1.2,2021-04-18 01:41:26.656224,161.78960239442122
646,COSMOS,DC21gakv,660229,149.20913232867,2.20317117881,59322.07147551,r,20.675,0.013,1.0,538,0.946,1.2,2021-04-18 01:42:55.484064,161.25996376551302
647,COSMOS,DC21gakv,681903,149.20947136123,2.20283373502,59322.08305296,g,21.147,0.018,1.0,546,1.02,1.22,2021-04-18 01:59:35.775744,155.5775917594797
648,COSMOS,DC21fxje,637808,149.20767955403,2.20459734316,59322.02199174,g,21.113,0.021,1.0,518,1.037,1.18,2021-04-18 00:31:40.086336,-170.8041538115662
649,COSMOS,DC21fxje,638818,149.20771842282,2.20456123234,59322.02301609,r,20.642,0.014,1.0,519,0.933,1.18,2021-04-18 00:33:08.590176,-171.3846733885654
650,COSMOS,DC21fxje,644630,149.20804085344,2.20422227616,59322.03460867,g,21.085,0.019,1.0,527,1.0,1.18,2021-04-18 00:49:50.189088,-178.06694961493142
651,COSMOS,DC21khpe,1295460,149.29733352188,2.19956872302,59366.98425757,g,22.246,0.062,1.0,1149,1.303,1.29,2021-06-01 23:37:19.854048,145.63840074427077
652,COSMOS,DC21khpe,1295583,149.29767698219,2.19952907285,59366.98552346,g,22.291,0.063,0.951,1150,1.261,1.3,2021-06-01 23:39:09.226944,145.17754225525894
653,COSMOS,DC21jypq,1248111,148.7996147677,2.45137170862,59360.98320209,g,20.359,0.036,1.0,1107,1.116,1.24,2021-05-26 23:35:48.660576,152.22477790365323
654,COSMOS,DC21jypq,1248338,148.79988083812,2.45130393767,59360.98445474,g,20.407,0.039,1.0,1108,1.115,1.24,2021-05-26 23:37:36.889536,151.68555709185895
655,COSMOS,DC21jokl,1188346,148.91507194524,2.35121338716,59352.01203252,g,20.381,0.023,1.0,1018,1.333,1.25,2021-05-18 00:17:19.609728,150.4884551303187
656,COSMOS,DC21jokl,1188566,148.9153066218,2.3511649123,59352.01329324,g,20.358,0.027,1.0,1019,1.398,1.25,2021-05-18 00:19:08.535936,149.96613404666175
657,COSMOS,DC21jokl,1190327,148.91554736427,2.35111686756,59352.01454465,r,19.761,0.024,1.0,1020,1.374,1.26,2021-05-18 00:20:56.657760,149.45431110652922
658,COSMOS,DC21finu,560598,148.92582114933,2.48268817718,59319.03937002,g,22.733,0.089,0.576,470,1.123,1.18,2021-04-15 00:56:41.569728,-176.55357835957392
659,COSMOS,DC21finu,559830,148.92579575912,2.48271558648,59319.0403882,r,22.203,0.06,1.0,471,0.944,1.18,2021-04-15 00:58:09.540480,-177.14060194520755
660,COSMOS,DC21finu,10047126,148.92576239139,2.48273822639,59319.04170857,i,22.128,0.086,0.725,2004,0.986,1.18,2021-04-15 01:00:03.620448,-177.90286285069632
661,COSMOS,DC21finu,568360,148.92547897351,2.48300438374,59319.05192692,g,22.899,0.094,0.245,479,1.004,1.18,2021-04-15 01:14:46.485888,176.19270152368827
662,COSMOS,DC21finu,567385,148.92546121701,2.48305871063,59319.05296139,r,22.325,0.061,0.718,480,0.879,1.18,2021-04-15 01:16:15.864096,175.59776266999424
663,COSMOS,DC21fmug,10048183,148.92548864849,2.4830829541,59319.05427736,i,22.128,0.073,0.626,2007,0.806,1.18,2021-04-15 01:18:09.563904,174.8426088860354
664,COSMOS,DC21fmug,581920,148.92517879798,2.48333551687,59319.06498861,g,22.768,0.093,0.761,489,1.151,1.18,2021-04-15 01:33:35.015904,168.7973577728683
665,COSMOS,DC21fmug,579874,148.9251307769,2.48339927506,59319.06601045,r,22.269,0.066,0.887,490,1.015,1.18,2021-04-15 01:35:03.302880,168.23322160410146
666,COSMOS,DC21fmug,10050124,148.92512886675,2.48340121123,59319.06736121,i,22.149,0.081,0.987,2010,0.889,1.19,2021-04-15 01:37:00.008544,167.49169415034098
667,COSMOS,DC21fmug,602605,148.92485906736,2.48364374373,59319.07766795,g,22.629,0.077,0.744,498,1.094,1.2,2021-04-15 01:51:50.510880,162.0115442037266
668,COSMOS,DC21fmug,10051893,148.92482078653,2.48377406677,59319.08002266,i,22.08,0.087,0.551,2013,1.07,1.2,2021-04-15 01:55:13.957824,160.80941500901682
669,COSMOS,DC21biscd,4426053,148.85387635821,2.50595375156,59375.99692567,g,21.117,0.026,1.0,1520,1.313,1.5,2021-06-10 23:55:34.377888,134.46541839419538
670,COSMOS,DC21biscd,4426381,148.85424361447,2.50587631666,59375.99819501,g,21.161,0.027,1.0,1521,1.308,1.51,2021-06-10 23:57:24.048864,134.17258010726587
671,COSMOS,DC21fjmo,563846,148.85706129677,2.52352866276,59319.03937002,g,21.794,0.038,1.0,470,1.123,1.18,2021-04-15 00:56:41.569728,-176.66702615069022
672,COSMOS,DC21fjmo,572200,148.85708044642,2.52350876596,59319.0403882,r,21.313,0.027,1.0,471,0.944,1.18,2021-04-15 00:58:09.540480,-177.25346802732116
673,COSMOS,DC21fjmo,575306,148.85710315253,2.52333976714,59319.05192692,g,21.888,0.038,1.0,479,1.004,1.18,2021-04-15 01:14:46.485888,176.08797542215606
674,COSMOS,DC21fjmo,582775,148.85709273954,2.52331237095,59319.05296139,r,21.338,0.025,1.0,480,0.879,1.18,2021-04-15 01:16:15.864096,175.49387200409404
675,COSMOS,DC21fjmo,586116,148.85712381575,2.52313692394,59319.06498861,g,21.862,0.041,1.0,489,1.151,1.18,2021-04-15 01:33:35.015904,168.70492914782344
676,COSMOS,DC21fjmo,591543,148.85710804994,2.52313699212,59319.06601045,r,21.273,0.027,1.0,490,1.015,1.18,2021-04-15 01:35:03.302880,168.14185559168052
677,COSMOS,DC21eyjl,500600,148.86200043956,2.55909282734,59316.05240716,g,21.413,0.033,1.0,441,1.412,1.18,2021-04-12 01:15:27.978624,-179.45565521110845
678,COSMOS,DC21eyjl,508535,148.86194790058,2.55910231396,59316.05344965,r,20.863,0.019,1.0,442,1.288,1.18,2021-04-12 01:16:58.049760,179.94242430633622
679,COSMOS,DC21eyjl,10036983,148.8619103386,2.5590981289,59316.05478104,i,20.783,0.023,1.0,1996,1.12,1.18,2021-04-12 01:18:53.081856,179.17378584113905
680,COSMOS,DC21eyjl,525268,148.86172801558,2.55896849904,59316.06509043,g,21.488,0.034,1.0,450,1.296,1.18,2021-04-12 01:33:43.813152,173.25769047078123
681,COSMOS,DC21eyjl,531600,148.86171056863,2.558974086,59316.06612368,r,20.917,0.019,1.0,451,1.218,1.18,2021-04-12 01:35:13.085952,172.67147325531042
682,COSMOS,DC21gblh,662573,148.92380708917,2.53672761285,59322.07044741,g,19.788,0.006,1.0,537,1.057,1.2,2021-04-18 01:41:26.656224,161.53639144300635
683,COSMOS,DC21gblh,662389,148.92373673471,2.53674847563,59322.07147551,r,19.145,0.004,1.0,538,0.946,1.2,2021-04-18 01:42:55.484064,161.01312855571157
684,COSMOS,DC21gblh,10062717,148.92376118823,2.53676435766,59322.07280599,i,19.032,0.004,1.0,2027,0.867,1.2,2021-04-18 01:44:50.437536,160.34184585949671
685,COSMOS,DC21gblh,682156,148.92343105164,2.53687410554,59322.08305296,g,19.781,0.006,1.0,546,1.02,1.22,2021-04-18 01:59:35.775744,155.39933225852465
686,COSMOS,DC21gblh,684387,148.92336019389,2.53689115703,59322.08407847,r,19.137,0.004,1.0,547,0.977,1.23,2021-04-18 02:01:04.379808,154.9277867564952
687,COSMOS,DC21gblh,10076235,148.92333263156,2.53689459614,59322.08542429,i,19.036,0.004,1.0,2046,0.863,1.23,2021-04-18 02:03:00.658656,154.31559942478137
688,COSMOS,DC21fxfb,637928,148.92528579293,2.53618304915,59322.02199174,g,19.776,0.007,1.0,518,1.037,1.18,2021-04-18 00:31:40.086336,-171.32484869560395
689,COSMOS,DC21fxfb,640483,148.92517939866,2.53621108572,59322.02301609,r,19.129,0.004,1.0,519,0.933,1.18,2021-04-18 00:33:08.590176,-171.902238290437
690,COSMOS,DC21fxfb,10058036,148.92522010502,2.53622752089,59322.02435085,i,19.031,0.005,1.0,2021,0.87,1.18,2021-04-18 00:35:03.913440,-172.65717502807138
691,COSMOS,DC21fxfb,646053,148.92490335757,2.5363119339,59322.03460867,g,19.796,0.007,1.0,527,1.0,1.18,2021-04-18 00:49:50.189088,-178.53706190397597
692,COSMOS,DC21fxfb,648387,148.92479684504,2.5363554225,59322.03563456,r,19.126,0.004,1.0,528,0.937,1.18,2021-04-18 00:51:18.825984,-179.12958227448485
693,COSMOS,DC21fxfb,10060322,148.92484741027,2.53635967061,59322.03695933,i,19.043,0.004,1.0,2024,0.841,1.18,2021-04-18 00:53:13.286112,-179.8947195762258
694,COSMOS,DC21gbgm,661945,148.96985196083,2.53634947065,59322.07044741,g,22.533,0.081,0.863,537,1.057,1.2,2021-04-18 01:41:26.656224,161.60139252728703
695,COSMOS,DC21gbgm,661327,148.96988134677,2.53642803852,59322.07147551,r,22.014,0.05,1.0,538,0.946,1.2,2021-04-18 01:42:55.484064,161.07781965605275
696,COSMOS,DC21gbgm,10062679,148.96993526742,2.53644607473,59322.07280599,i,21.937,0.059,1.0,2027,0.867,1.2,2021-04-18 01:44:50.437536,160.40594982907157
697,COSMOS,DC21gbgm,681825,148.97013310048,2.53674567082,59322.08305296,g,22.643,0.081,0.886,546,1.02,1.22,2021-04-18 01:59:35.775744,155.45904387779683
698,COSMOS,DC21gbgm,684207,148.97015201337,2.53677380305,59322.08407847,r,22.112,0.055,1.0,547,0.977,1.23,2021-04-18 02:01:04.379808,154.9870733280865
699,COSMOS,DC21gbgm,10076006,148.97021613117,2.53682054952,59322.08542429,i,21.988,0.062,0.998,2046,0.863,1.23,2021-04-18 02:03:00.658656,154.37430538391627
700,COSMOS,DC21ehpw,407811,148.93126024007,2.58137882203,59313.06503684,g,21.082,0.027,1.0,393,1.565,1.18,2021-04-09 01:33:39.182976,178.09469857812988
701,COSMOS,DC21ehpw,10017748,148.93120346316,2.58138690135,59313.06739919,i,20.489,0.021,1.0,1981,1.521,1.18,2021-04-09 01:37:03.290016,176.73486319243767
702,COSMOS,DC21ehpw,432418,148.93072739021,2.58133082358,59313.07761541,g,20.989,0.026,1.0,402,1.601,1.18,2021-04-09 01:51:45.971424,170.92416704979934
703,COSMOS,DC21ehpw,435206,148.93072114771,2.58134196608,59313.07864159,r,20.525,0.018,0.875,403,1.543,1.18,2021-04-09 01:53:14.633376,170.350166353642
704,COSMOS,DC21eyof,501628,149.12528075549,2.3447136531,59316.05240716,g,20.988,0.022,1.0,441,1.412,1.18,2021-04-12 01:15:27.978624,-179.02901794219977
705,COSMOS,DC21eyof,508324,149.12526156104,2.34469626421,59316.05344965,r,20.509,0.013,1.0,442,1.288,1.18,2021-04-12 01:16:58.049760,-179.63433160445305
706,COSMOS,DC21eyof,10037458,149.12523363841,2.34467249563,59316.05478104,i,20.457,0.015,1.0,1996,1.12,1.18,2021-04-12 01:18:53.081856,179.59248471716447
707,COSMOS,DC21eyof,523614,149.12503474364,2.34447249057,59316.06509043,g,21.003,0.021,1.0,450,1.296,1.18,2021-04-12 01:33:43.813152,173.6357676826194
708,COSMOS,DC21eyof,533411,149.12500961417,2.34445509122,59316.06612368,r,20.539,0.013,1.0,451,1.218,1.18,2021-04-12 01:35:13.085952,173.04503095921103
709,COSMOS,DC21eyof,10041423,149.12499691013,2.3444312607,59316.06746441,i,20.441,0.016,1.0,1999,1.136,1.18,2021-04-12 01:37:08.925024,172.28110813941527
710,COSMOS,DC21etbu,480021,149.12626296044,2.34561934164,59316.00244228,g,20.945,0.019,1.0,422,1.234,1.25,2021-04-12 00:03:31.012992,-152.70762154441877
711,COSMOS,DC21etbu,490467,149.12625098272,2.34559487698,59316.00347351,r,20.525,0.011,1.0,423,1.021,1.24,2021-04-12 00:05:00.111264,-153.16273908268894
712,COSMOS,DC21etbu,10031621,149.12623407819,2.34558202815,59316.00480017,i,20.445,0.014,1.0,1990,0.975,1.24,2021-04-12 00:06:54.734688,-153.75484753814766
713,COSMOS,DC21etbu,491202,149.12601610562,2.34539237034,59316.0151052,g,21.031,0.023,1.0,431,1.335,1.22,2021-04-12 00:21:45.089280,-158.60254870836786
714,COSMOS,DC21etbu,507979,149.12600153984,2.34537306363,59316.01613328,r,20.547,0.013,1.0,432,1.148,1.21,2021-04-12 00:23:13.915392,-159.10965496298954
715,COSMOS,DC21etbu,10034376,149.12599317487,2.34535281911,59316.01746408,i,20.474,0.015,1.0,1992,1.063,1.21,2021-04-12 00:25:08.896512,-159.77214957310693
716,COSMOS,DC21jryc,1212299,149.02052535041,2.4490069752,59355.9872859,g,19.368,0.012,1.0,1038,1.261,1.22,2021-05-21 23:41:41.501760,156.8508784159399
717,COSMOS,DC21jryc,1213244,149.02069593682,2.44897670847,59355.98854063,g,19.312,0.011,1.0,1039,1.219,1.22,2021-05-21 23:43:29.910432,156.25764976862885
718,COSMOS,DC21jryc,1216186,149.02089331756,2.44893458135,59355.98979931,r,18.842,0.006,1.0,1040,1.058,1.22,2021-05-21 23:45:18.660384,155.6690111589094
719,COSMOS,DC21bisyd,4432024,149.2525735178,2.43447888003,59375.99692567,g,20.592,0.014,1.0,1520,1.313,1.5,2021-06-10 23:55:34.377888,134.68004834673363
720,COSMOS,DC21bisyd,4432320,149.25286798259,2.43444250817,59375.99819501,g,20.585,0.014,1.0,1521,1.308,1.51,2021-06-10 23:57:24.048864,134.38345492527174
721,COSMOS,DC21drpw,319982,149.271246955,2.4481302657,59310.03137708,g,21.195,0.024,0.828,332,1.484,1.24,2021-04-06 00:45:10.979712,-158.40453838805308
722,COSMOS,DC21drpw,330849,149.27117068775,2.44822698904,59310.03240731,r,20.653,0.016,0.1,333,1.351,1.24,2021-04-06 00:46:39.991584,-158.90985446829524
723,COSMOS,DC21drpw,324328,149.27092092261,2.44841793215,59310.03559092,g,21.145,0.023,1.0,335,1.372,1.21,2021-04-06 00:51:15.055488,-160.49710376538428
724,COSMOS,DC21bckby,3118011,149.2534108791,2.49533135152,59372.96866625,g,22.472,0.065,0.997,1442,1.132,1.3,2021-06-07 23:14:52.764000,145.50208307364622
725,COSMOS,DC21bckby,3118014,149.25375787032,2.49527277371,59372.96992171,g,22.399,0.057,0.684,1443,1.085,1.3,2021-06-07 23:16:41.235744,145.05008306039107
726,COSMOS,DC21dzwr,367623,149.26472696661,2.45408993385,59310.11573815,g,21.196,0.02,1.0,361,1.239,1.24,2021-04-06 02:46:39.776160,155.82869177291605
727,COSMOS,DC21dzwr,376959,149.26465814592,2.45417491726,59310.11677238,r,20.693,0.013,1.0,362,1.114,1.24,2021-04-06 02:48:09.133632,155.34825587615822
728,COSMOS,DC21dzwr,376363,149.26440572722,2.45438465099,59310.1199228,g,21.168,0.019,1.0,364,1.202,1.23,2021-04-06 02:52:41.329920,153.91192933517686
729,COSMOS,DC21dxpx,365725,149.26749171509,2.45158067877,59310.07987797,g,21.219,0.025,0.131,351,1.543,1.19,2021-04-06 01:55:01.456608,174.79270775720002
730,COSMOS,DC21dxpx,355780,149.26717457172,2.45186602908,59310.08407241,g,21.166,0.027,0.996,354,1.705,1.18,2021-04-06 02:01:03.856224,172.39892136020856
731,COSMOS,DC21dxpx,366471,149.26708906543,2.45192261041,59310.08509767,r,20.692,0.02,1.0,355,1.689,1.18,2021-04-06 02:02:32.438688,171.8180885974675
732,COSMOS,DC21dxpx,10004006,149.26695250773,2.45204811685,59310.08641916,i,20.567,0.02,1.0,1969,1.438,1.18,2021-04-06 02:04:26.615424,171.0723112933533
733,COSMOS,DC21etgo,473637,149.1706756109,2.52121626537,59316.00244228,g,22.092,0.056,1.0,422,1.234,1.25,2021-04-12 00:03:31.012992,-152.7598508106029
734,COSMOS,DC21etgo,472610,149.17067584341,2.5212831095,59316.00347351,r,21.547,0.03,0.95,423,1.021,1.24,2021-04-12 00:05:00.111264,-153.21348162538283
735,COSMOS,DC21etgo,476671,149.17101004437,2.52172227915,59316.0151052,g,22.247,0.071,0.741,431,1.335,1.22,2021-04-12 00:21:45.089280,-158.63235500423545
736,COSMOS,DC21kgbt,1289586,149.18082217371,2.49971465671,59366.98425757,g,18.738,0.003,0.999,1149,1.303,1.29,2021-06-01 23:37:19.854048,145.71979500123203
737,COSMOS,DC21kgbt,1290104,149.18109494946,2.49970562728,59366.98552346,g,18.725,0.003,0.994,1150,1.261,1.3,2021-06-01 23:39:09.226944,145.2610383675989
738,COSMOS,DC21jzfu,10240772,149.25158870345,2.51655353545,59360.98002104,i,21.193,0.049,1.0,2200,0.855,1.25,2021-05-26 23:31:13.817856,154.22503266882882
